BusDate,DayofWeek,OrderID,OtotSubTotal,OrdServiceType,OrdVoidDate,OrdTaxExemptID,OrdOnlineOrderID,PmtType
12/26/2021,Sunday,12,41.63,1,,,2135905451247072595,3
12/26/2021,Sunday,15,27.11,1,,,2135905451300546825,3
12/26/2021,Sunday,16,24.99,2,,,,0
12/26/2021,Sunday,11,17.99,3,,,,3
12/26/2021,Sunday,14,24.74,3,,,,3
12/26/2021,Sunday,18,24.98,1,,,,3
12/26/2021,Sunday,19,15.62,1,,,2135905451331278241,3
12/26/2021,Sunday,22,21.49,1,,,,3
12/26/2021,Sunday,21,30.73,3,,,,3
12/26/2021,Sunday,25,33.12,1,,,2135905451430393971,3
12/26/2021,Sunday,28,20.12,1,,,,3
12/26/2021,Sunday,29,24.51,3,,,2135905451514524399,3
12/26/2021,Sunday,30,29.54,1,,,2135905451516317722,3
12/26/2021,Sunday,31,12.49,1,,,2135905451518428996,3
12/26/2021,Sunday,32,17.37,1,,,2135905451519358766,3
12/26/2021,Sunday,26,27.77,3,,,2135905451459493715,3
12/26/2021,Sunday,27,39.03,3,,,,3
12/26/2021,Sunday,34,50.35,3,,,2135905451536042627,3
12/26/2021,Sunday,37,18.14,1,,,,3
12/26/2021,Sunday,36,22.04,3,,,,3
12/26/2021,Sunday,39,23.99,1,,,,3
12/26/2021,Sunday,38,5,3,,,,0
12/26/2021,Sunday,35,38.97,3,,,,3
12/26/2021,Sunday,41,29.02,1,,,,3
12/26/2021,Sunday,42,26.46,1,,,2135905451623353736,3
12/26/2021,Sunday,44,18.28,1,,,,3
12/26/2021,Sunday,46,20.28,1,,,2135905451636477271,3
12/26/2021,Sunday,40,22.74,3,,,,0
12/26/2021,Sunday,47,82.78,1,,,,3
12/26/2021,Sunday,43,5.65,3,,,,0
12/26/2021,Sunday,48,29.16,2,,,,3
12/26/2021,Sunday,50,20.49,2,,,,3
12/26/2021,Sunday,51,18.69,1,,,2135905451700408345,3
12/26/2021,Sunday,52,30.77,1,,,2135905451700595236,3
12/26/2021,Sunday,49,8.29,3,,,,3
12/26/2021,Sunday,55,63.36,3,,,2135905451717391722,3
12/26/2021,Sunday,56,55.72,1,,,2135905451718418104,3
12/26/2021,Sunday,57,7.14,2,,,,0
12/26/2021,Sunday,53,17.99,3,,,,0
12/26/2021,Sunday,60,27.38,1,,,2135905451734497153,3
12/26/2021,Sunday,61,38.16,3,,,2135905451736422703,3
12/26/2021,Sunday,62,38.62,1,,,,3
12/26/2021,Sunday,63,24.17,1,,,2135905451737399272,3
12/26/2021,Sunday,64,34.52,3,,,2135905451737422887,3
12/26/2021,Sunday,58,14.99,3,,,,0
12/26/2021,Sunday,66,14.99,1,,,2135905451749061690,3
12/26/2021,Sunday,67,35.84,1,,,,3
12/26/2021,Sunday,68,30.02,1,,,2135905451751415395,3
12/26/2021,Sunday,69,11.98,3,,,,3
12/26/2021,Sunday,70,26.03,3,,,2135905451803166173,3
12/26/2021,Sunday,71,17.97,1,,,2135905451803184351,3
12/26/2021,Sunday,73,40.44,1,,,,3
12/26/2021,Sunday,65,14.99,3,,,,0
12/26/2021,Sunday,74,26.68,1,,,,3
12/26/2021,Sunday,78,20.64,1,,,2135905451812343919,3
12/26/2021,Sunday,79,12.49,3,,,2135905451814004289,3
12/26/2021,Sunday,72,22.18,3,,,,3
12/26/2021,Sunday,81,40.76,1,,,,3
12/26/2021,Sunday,82,38.42,1,,,2135905451823147742,3
12/26/2021,Sunday,84,8.19,1,,,2135905451829416206,3
12/26/2021,Sunday,85,54.52,1,,,,3
12/26/2021,Sunday,80,14.99,3,,,2135905451814573854,0
12/26/2021,Sunday,83,27.98,3,,,2135905451825205803,3
12/26/2021,Sunday,76,20.48,2,,,,3
12/26/2021,Sunday,77,29.9,3,,,,3
12/26/2021,Sunday,86,41.11,1,,,,3
12/26/2021,Sunday,89,6.99,2,,,,3
12/26/2021,Sunday,92,35.98,1,,,,3
12/26/2021,Sunday,91,14.74,3,,,,3
12/26/2021,Sunday,95,47.45,1,,,2135905451925565041,3
12/26/2021,Sunday,96,1.57,2,,,,0
12/26/2021,Sunday,93,40.37,3,,,2135905451915008584,3
12/26/2021,Sunday,97,27.31,1,,,2135905451940555457,3
12/26/2021,Sunday,98,27.78,1,,,,3
12/26/2021,Sunday,99,19.49,3,,,2135905451959382843,3
12/26/2021,Sunday,100,15.14,1,,,,3
12/26/2021,Sunday,101,14.99,1,,,2135905452021269821,3
12/26/2021,Sunday,13,32.39,1,,,,0
12/26/2021,Sunday,33,22.02,1,,,,0
12/26/2021,Sunday,90,19.98,1,,,,0
12/26/2021,Sunday,102,38.63,1,,,,3
12/26/2021,Sunday,103,47.76,1,,,,3
12/26/2021,Sunday,104,34.09,2,,,,3
12/26/2021,Sunday,106,27.62,2,,,,0
12/26/2021,Sunday,105,12.49,3,,,,3
12/26/2021,Sunday,107,9.49,3,,,,0
12/26/2021,Sunday,45,7.49,1,,,,0
12/26/2021,Sunday,59,16.99,1,,,,0
12/26/2021,Sunday,110,14.98,3,,,,0
12/26/2021,Sunday,54,46.12,1,,,,0
12/26/2021,Sunday,75,41.25,1,,,,0
12/26/2021,Sunday,87,19.51,1,,,,0
12/26/2021,Sunday,108,8.19,1,,,,0
12/26/2021,Sunday,109,45.96,1,,,,0
12/27/2021,Monday,1,188.58,3,,,,3
12/27/2021,Monday,2,10.59,3,,,,3
12/27/2021,Monday,4,17.99,1,,,2136005451140122258,3
12/27/2021,Monday,6,25.99,1,,,,3
12/27/2021,Monday,10,21.11,3,,,,3
12/27/2021,Monday,9,43.48,3,,,,3
12/27/2021,Monday,11,10.99,3,,,,0
12/27/2021,Monday,13,15.98,1,,,,3
12/27/2021,Monday,14,38.72,1,,,,3
12/27/2021,Monday,15,6.96,2,,,,3
12/27/2021,Monday,17,29.98,1,,,,3
12/27/2021,Monday,18,27.98,1,,,,3
12/27/2021,Monday,19,21.13,1,,,2136005451524063984,3
12/27/2021,Monday,21,70.41,1,,,,3
12/27/2021,Monday,20,21.92,3,,,2136005451534144139,3
12/27/2021,Monday,7,79.52,3,,,,3
12/27/2021,Monday,26,19.18,1,,,,3
12/27/2021,Monday,27,37.27,2,,,,3
12/27/2021,Monday,22,14.99,3,,,,3
12/27/2021,Monday,24,28.63,3,,,,0
12/27/2021,Monday,29,14.74,3,,,,0
12/27/2021,Monday,8,6.28,1,,,,0
12/27/2021,Monday,16,63.83,1,,,,0
12/27/2021,Monday,34,21.39,1,,,,3
12/27/2021,Monday,33,14.49,3,,,,0
12/27/2021,Monday,35,33.71,3,,,2136005451704148568,3
12/27/2021,Monday,32,22.47,3,,,,3
12/27/2021,Monday,36,41.88,3,,,2136005451706406278,3
12/27/2021,Monday,37,24.58,1,,,2136005451706473744,3
12/27/2021,Monday,39,27.28,2,,,,3
12/27/2021,Monday,40,49.49,1,,,2136005451715205306,3
12/27/2021,Monday,41,15.39,1,,,2136005451715218687,3
12/27/2021,Monday,30,47.54,3,,,,3
12/27/2021,Monday,38,19.98,3,,,2136005451708524674,0
12/27/2021,Monday,42,32.19,1,,,2136005451726133081,3
12/27/2021,Monday,25,29.55,3,,,,3
12/27/2021,Monday,45,43.26,3,,,2136005451731362310,3
12/27/2021,Monday,47,26.12,1,,,2136005451738335963,3
12/27/2021,Monday,43,26.77,3,,,,0
12/27/2021,Monday,46,8.49,3,,,,3
12/27/2021,Monday,50,13.99,1,,,2136005451747048259,3
12/27/2021,Monday,44,24.99,3,,,2136005451730226696,0
12/27/2021,Monday,48,17.99,3,,,,3
12/27/2021,Monday,51,19.64,1,,,,3
12/27/2021,Monday,49,28.12,3,,,,3
12/27/2021,Monday,52,7.49,1,,,,3
12/27/2021,Monday,54,20.63,1,,,2136005451829202399,3
12/27/2021,Monday,56,30.61,1,,,2136005451837088246,3
12/27/2021,Monday,53,2.12,3,,,,0
12/27/2021,Monday,57,32.98,1,,,2136005451842034071,3
12/27/2021,Monday,60,31.98,1,,,2136005451844158866,3
12/27/2021,Monday,55,15.48,3,,,,3
12/27/2021,Monday,59,19.48,3,,,,3
12/27/2021,Monday,65,31.77,1,,,2136005451917281077,3
12/27/2021,Monday,64,32.48,3,,,,0
12/27/2021,Monday,63,88.98,3,,,,0
12/27/2021,Monday,68,27.83,1,,,,3
12/27/2021,Monday,23,16.49,1,,,,0
12/27/2021,Monday,61,14.74,1,,,,0
12/27/2021,Monday,66,19.02,3,,,,3
12/27/2021,Monday,69,6.79,2,,,,3
12/27/2021,Monday,70,14.99,1,,,2136005452005226131,3
12/27/2021,Monday,72,24.23,1,,,,3
12/27/2021,Monday,74,22.47,3,,,,3
12/27/2021,Monday,76,19.29,3,,,,3
12/27/2021,Monday,28,52.02,1,,,,0
12/27/2021,Monday,31,35.78,1,,,,0
12/27/2021,Monday,62,27.41,1,,,,0
12/27/2021,Monday,67,8.07,1,,,,0
12/27/2021,Monday,73,31.82,1,,,,0
12/27/2021,Monday,75,29.98,1,,,,0
12/28/2021,Tuesday,1,16.12,1,,,,3
12/28/2021,Tuesday,2,43.42,1,,,2136105451146468540,3
12/28/2021,Tuesday,3,22.88,3,,,2136105451152037398,3
12/28/2021,Tuesday,4,55.25,3,,,,0
12/28/2021,Tuesday,6,31.41,1,,,,3
12/28/2021,Tuesday,7,28.12,1,,,2136105451304126857,3
12/28/2021,Tuesday,8,23.63,2,,,,0
12/28/2021,Tuesday,9,13,3,,,,3
12/28/2021,Tuesday,10,45.69,1,,,2136105451352248146,3
12/28/2021,Tuesday,12,12.99,1,,,2136105451405449055,3
12/28/2021,Tuesday,11,37.48,3,,,,0
12/28/2021,Tuesday,13,11.99,1,,,,3
12/28/2021,Tuesday,14,24.99,3,,,2136105451423208769,3
12/28/2021,Tuesday,15,36.22,1,,,2136105451517115842,3
12/28/2021,Tuesday,16,25.36,3,,,2136105451542539230,3
12/28/2021,Tuesday,18,10.99,1,,,,3
12/28/2021,Tuesday,20,40.01,3,,,2136105451619049221,3
12/28/2021,Tuesday,22,15.68,1,,,,3
12/28/2021,Tuesday,24,22.43,1,,,,3
12/28/2021,Tuesday,25,18.24,2,,,,0
12/28/2021,Tuesday,19,56.16,3,,,,0
12/28/2021,Tuesday,26,21.79,1,,,,3
12/28/2021,Tuesday,21,24.23,3,,,2136105451623361515,0
12/28/2021,Tuesday,29,35.36,1,,,,3
12/28/2021,Tuesday,30,12.73,1,,,,3
12/28/2021,Tuesday,31,27.99,1,,,2136105451708328336,3
12/28/2021,Tuesday,32,56.23,1,,,,3
12/28/2021,Tuesday,27,24.99,3,,,,3
12/28/2021,Tuesday,28,30.44,3,,,,3
12/28/2021,Tuesday,35,38.18,1,,,2136105451723565612,3
12/28/2021,Tuesday,36,24.99,1,,,2136105451730508021,3
12/28/2021,Tuesday,34,9.49,3,,,,3
12/28/2021,Tuesday,41,31.5,1,,,2136105451742148570,3
12/28/2021,Tuesday,42,26.27,1,,,2136105451744486902,3
12/28/2021,Tuesday,37,13.24,3,,,,3
12/28/2021,Tuesday,43,72.96,1,,,2136105451748412244,3
12/28/2021,Tuesday,44,48.47,3,,,2136105451752439283,3
12/28/2021,Tuesday,40,19.74,3,,,,0
12/28/2021,Tuesday,45,32.23,3,,,2136105451756195040,3
12/28/2021,Tuesday,46,37.36,3,,,2136105451759004935,3
12/28/2021,Tuesday,38,25.68,3,,,,3
12/28/2021,Tuesday,48,3.15,2,,,,3
12/28/2021,Tuesday,49,20.42,2,,,,3
12/28/2021,Tuesday,50,37.26,3,,,,0
12/28/2021,Tuesday,47,37.53,3,,,2136105451801157709,0
12/28/2021,Tuesday,52,13.39,3,,,,3
12/28/2021,Tuesday,55,25.63,2,,,,3
12/28/2021,Tuesday,51,13.35,3,,,,0
12/28/2021,Tuesday,58,49.62,1,,,2136105451856434387,3
12/28/2021,Tuesday,59,28.12,1,,,2136105451858396415,3
12/28/2021,Tuesday,60,20.26,3,,,,3
12/28/2021,Tuesday,57,15.49,3,,,,0
12/28/2021,Tuesday,61,37.27,3,,,,3
12/28/2021,Tuesday,62,28.87,3,,,,0
12/28/2021,Tuesday,66,9.99,2,,,,0
12/28/2021,Tuesday,67,42.53,3,,,,3
12/28/2021,Tuesday,65,19.88,3,,,,3
12/28/2021,Tuesday,64,28.12,3,,,,3
12/28/2021,Tuesday,23,24.99,1,,,,0
12/28/2021,Tuesday,33,51.21,1,,,,0
12/28/2021,Tuesday,39,21.49,1,,,,0
12/28/2021,Tuesday,54,22.62,1,,,,0
12/28/2021,Tuesday,69,27.54,3,,,,0
12/28/2021,Tuesday,70,17.58,3,,,,3
12/28/2021,Tuesday,5,32.07,1,,,,0
12/29/2021,Wednesday,1,97.75,1,,,,6
12/29/2021,Wednesday,3,33.17,3,,,2136205450951337970,3
12/29/2021,Wednesday,4,7.99,3,,,,3
12/29/2021,Wednesday,7,6.99,1,,,,3
12/29/2021,Wednesday,8,13.87,1,,,,3
12/29/2021,Wednesday,5,7.99,3,,,,3
12/29/2021,Wednesday,9,27.57,3,,,2136205451210265604,3
12/29/2021,Wednesday,11,20.6,3,,,,0
12/29/2021,Wednesday,12,24.99,3,,,,3
12/29/2021,Wednesday,10,14.98,3,,,,0
12/29/2021,Wednesday,14,50.26,1,,,,3
12/29/2021,Wednesday,15,9.99,2,,,,0
12/29/2021,Wednesday,16,15.64,2,,,,0
12/29/2021,Wednesday,18,35.91,1,,,2136205451344108882,3
12/29/2021,Wednesday,17,14.74,3,,,,0
12/29/2021,Wednesday,19,26.98,1,,,,3
12/29/2021,Wednesday,20,6.37,3,,,,0
12/29/2021,Wednesday,21,16.49,1,,,,3
12/29/2021,Wednesday,22,25.63,3,,,2136205451502101207,3
12/29/2021,Wednesday,23,18.98,3,,,2136205451502417693,3
12/29/2021,Wednesday,24,13.98,1,,,,3
12/29/2021,Wednesday,26,24.23,1,,,2136205451555547943,3
12/29/2021,Wednesday,28,43.52,1,,,,3
12/29/2021,Wednesday,31,21.49,1,,,2136205451617165867,3
12/29/2021,Wednesday,6,17.93,1,,,,0
12/29/2021,Wednesday,25,7.49,1,,,,0
12/29/2021,Wednesday,33,46.86,1,,,2136205451628569030,3
12/29/2021,Wednesday,29,30.45,3,,,,3
12/29/2021,Wednesday,32,44.05,3,,,2136205451626428435,0
12/29/2021,Wednesday,30,20.68,2,,,,3
12/29/2021,Wednesday,27,29.42,3,,,,0
12/29/2021,Wednesday,2,33.98,3,,,2136105451638314931,11
12/29/2021,Wednesday,2,33.98,3,,,2136105451638314931,3
12/29/2021,Wednesday,38,25.38,1,,,,3
12/29/2021,Wednesday,34,27.17,3,,,,3
12/29/2021,Wednesday,40,27.97,1,,,2136205451704048707,3
12/29/2021,Wednesday,41,23.77,1,,,,3
12/29/2021,Wednesday,43,40.47,3,,,2136205451708114370,3
12/29/2021,Wednesday,45,47.45,1,,,,3
12/29/2021,Wednesday,46,35.61,1,,,2136205451719027730,3
12/29/2021,Wednesday,42,14.99,3,,,,3
12/29/2021,Wednesday,48,7.49,2,,,,3
12/29/2021,Wednesday,49,14.74,2,,,,3
12/29/2021,Wednesday,51,42.94,3,,,2136205451732059989,3
12/29/2021,Wednesday,44,36.17,3,,,,3
12/29/2021,Wednesday,47,7.49,3,,,,0
12/29/2021,Wednesday,54,33.23,1,,,,3
12/29/2021,Wednesday,55,46.51,3,,,2136205451745094069,3
12/29/2021,Wednesday,57,24,1,,,2136205451747537316,3
12/29/2021,Wednesday,58,31.96,1,,,,3
12/29/2021,Wednesday,50,42.47,3,,,,3
12/29/2021,Wednesday,60,10.99,3,,,2136205451802189131,3
12/29/2021,Wednesday,61,11.88,3,,,2136205451802584285,3
12/29/2021,Wednesday,53,27.99,3,,,,3
12/29/2021,Wednesday,63,14.99,1,,,2136205451807482306,3
12/29/2021,Wednesday,65,13.87,2,,,,3
12/29/2021,Wednesday,56,31.98,3,,,,0
12/29/2021,Wednesday,66,36.22,1,,,2136205451811522295,3
12/29/2021,Wednesday,69,23.13,1,,,,3
12/29/2021,Wednesday,62,25.63,3,,,,3
12/29/2021,Wednesday,70,24.63,1,,,2136205451833504922,3
12/29/2021,Wednesday,59,28.88,3,,,,0
12/29/2021,Wednesday,71,24.24,1,,,,3
12/29/2021,Wednesday,72,29.52,1,,,2136205451837463205,3
12/29/2021,Wednesday,73,26.16,1,,,2136205451837522882,3
12/29/2021,Wednesday,68,13.99,3,,,,3
12/29/2021,Wednesday,74,36.47,1,,,2136205451844426678,3
12/29/2021,Wednesday,75,18.24,1,,,,3
12/29/2021,Wednesday,76,24.38,1,,,2136205451938083423,3
12/29/2021,Wednesday,77,15.68,1,,,,3
12/29/2021,Wednesday,80,17.11,2,,,,3
12/29/2021,Wednesday,79,5.29,3,,,,3
12/29/2021,Wednesday,82,24.88,1,,,,3
12/29/2021,Wednesday,83,29.54,1,,,,3
12/29/2021,Wednesday,84,36.49,3,,,2136205452103474120,3
12/29/2021,Wednesday,85,15.99,3,,,,0
12/29/2021,Wednesday,86,14.99,1,,,2136205452110503511,3
12/29/2021,Wednesday,87,16.49,1,,,2136205452120491014,3
12/29/2021,Wednesday,35,10.99,1,,,,0
12/29/2021,Wednesday,52,53.07,1,,,,0
12/29/2021,Wednesday,81,16.14,1,,,,0
12/29/2021,Wednesday,37,30.86,1,,,,0
12/29/2021,Wednesday,78,25.23,1,,,,0
12/30/2021,Thursday,2,19,1,,,,3
12/30/2021,Thursday,5,28.12,1,,,,3
12/30/2021,Thursday,6,26.17,1,,,2136305451147139547,3
12/30/2021,Thursday,1,24.99,3,,,,3
12/30/2021,Thursday,7,35.97,1,,,2136305451203167247,3
12/30/2021,Thursday,8,22.47,3,,,,0
12/30/2021,Thursday,9,17.24,3,,,,3
12/30/2021,Thursday,10,25.11,1,,,2136305451225587779,3
12/30/2021,Thursday,11,5.64,3,,,,0
12/30/2021,Thursday,13,24.82,1,,,2136305451237448053,3
12/30/2021,Thursday,14,28.76,1,,,2136305451241284937,3
12/30/2021,Thursday,15,10,1,,,,3
12/30/2021,Thursday,12,10.79,3,,,,0
12/30/2021,Thursday,17,17.68,3,,,2136305451329253494,0
12/30/2021,Thursday,18,17.13,3,,,2136305451359388835,3
12/30/2021,Thursday,20,14.74,1,,,,3
12/30/2021,Thursday,21,6.25,2,,,,0
12/30/2021,Thursday,24,10.39,2,,,,0
12/30/2021,Thursday,25,18.48,2,,,,0
12/30/2021,Thursday,23,17.99,3,,,2136305451423333884,0
12/30/2021,Thursday,26,26.69,3,,,2136305451503267523,3
12/30/2021,Thursday,27,13.59,2,,,,3
12/30/2021,Thursday,30,8.89,1,,,2136305451530397678,3
12/30/2021,Thursday,31,11.74,1,,,,3
12/30/2021,Thursday,33,31.48,1,,,2136305451537186238,3
12/30/2021,Thursday,29,11.64,3,,,,0
12/30/2021,Thursday,28,5.49,3,,,,3
12/30/2021,Thursday,3,22.98,1,,,,0
12/30/2021,Thursday,4,19.11,1,,,,0
12/30/2021,Thursday,16,10.69,1,,,,0
12/30/2021,Thursday,22,25.12,1,,,,0
12/30/2021,Thursday,32,34.93,1,,,,0
12/30/2021,Thursday,39,46.91,1,,,,3
12/30/2021,Thursday,35,31.13,3,,,,0
12/30/2021,Thursday,37,14.98,3,,,,0
12/30/2021,Thursday,38,47.5,3,,,,3
12/30/2021,Thursday,44,50.01,1,,,2136305451650121623,3
12/30/2021,Thursday,45,49.06,1,,,2136305451656018672,3
12/30/2021,Thursday,36,36.87,3,,,2136305451617376077,3
12/30/2021,Thursday,46,40.02,1,,,2136305451658209748,3
12/30/2021,Thursday,42,14,3,,,,0
12/30/2021,Thursday,47,42.11,1,,,2136305451659182579,3
12/30/2021,Thursday,48,1.3,2,,,,0
12/30/2021,Thursday,40,14.99,3,,,,3
12/30/2021,Thursday,49,7.39,1,,,2136305451702253723,3
12/30/2021,Thursday,51,27.99,3,,,2136305451710447686,3
12/30/2021,Thursday,52,25.98,1,,,,3
12/30/2021,Thursday,53,16.74,2,,,,0
12/30/2021,Thursday,55,48.07,1,,,,3
12/30/2021,Thursday,56,34.41,3,,,,3
12/30/2021,Thursday,62,29.73,3,,,2136305451741565763,3
12/30/2021,Thursday,60,7.39,3,,,,3
12/30/2021,Thursday,57,21.67,3,,,,3
12/30/2021,Thursday,57,21.67,3,,,,0
12/30/2021,Thursday,59,72.03,3,,,,3
12/30/2021,Thursday,65,28.47,1,,,,3
12/30/2021,Thursday,67,39.86,1,,,2136305451756251099,3
12/30/2021,Thursday,69,29.73,3,,,2136305451757133000,3
12/30/2021,Thursday,63,24.48,3,,,,0
12/30/2021,Thursday,64,32.39,3,,,,0
12/30/2021,Thursday,70,5.29,3,,,,0
12/30/2021,Thursday,72,29.88,3,,,2136305451817003282,3
12/30/2021,Thursday,73,37.68,1,,,,3
12/30/2021,Thursday,66,3.25,3,,,,3
12/30/2021,Thursday,71,39.91,3,,,,3
12/30/2021,Thursday,79,41.87,1,,,,3
12/30/2021,Thursday,75,8.49,3,,,,0
12/30/2021,Thursday,68,29.54,3,,,,3
12/30/2021,Thursday,82,40.18,1,,,2136305451841323470,3
12/30/2021,Thursday,74,25.12,3,,,,0
12/30/2021,Thursday,76,7.48,3,,,,0
12/30/2021,Thursday,84,53.61,1,,,2136305451844183220,3
12/30/2021,Thursday,85,9.49,2,,,,3
12/30/2021,Thursday,86,15.39,1,,,,3
12/30/2021,Thursday,88,40.22,1,,,2136305451849274787,3
12/30/2021,Thursday,78,23.36,3,,,,3
12/30/2021,Thursday,83,15.99,3,,,,0
12/30/2021,Thursday,81,3.69,3,,,,0
12/30/2021,Thursday,87,23.5,3,,,2136305451848474273,3
12/30/2021,Thursday,92,29.54,3,,,2136305451920272430,3
12/30/2021,Thursday,91,38.49,3,,,2136305451907069455,0
12/30/2021,Thursday,94,34.48,1,,,2136305451928581915,3
12/30/2021,Thursday,89,14.98,3,,,,0
12/30/2021,Thursday,96,23.98,1,,,2136305451937126626,3
12/30/2021,Thursday,101,25.38,1,,,,3
12/30/2021,Thursday,102,23.88,1,,,2136305452001182453,3
12/30/2021,Thursday,103,14.99,1,,,,3
12/30/2021,Thursday,95,23.71,3,,,2136305451933324589,0
12/30/2021,Thursday,98,12.78,3,,,,0
12/30/2021,Thursday,99,28.89,3,,,,3
12/30/2021,Thursday,97,28.12,3,,,,3
12/30/2021,Thursday,104,40.06,1,,,2136305452012399514,3
12/30/2021,Thursday,105,9.49,2,,,,3
12/30/2021,Thursday,106,29.54,1,,,,3
12/30/2021,Thursday,100,30.97,3,,,,0
12/30/2021,Thursday,100,30.97,3,,,,0
12/30/2021,Thursday,107,17.78,1,,,2136305452045248501,3
12/30/2021,Thursday,108,18.48,1,,,2136305452055084592,3
12/30/2021,Thursday,109,11.67,2,,,,3
12/30/2021,Thursday,34,19.74,1,,,,0
12/30/2021,Thursday,43,25.63,1,,,,0
12/30/2021,Thursday,58,18.24,1,,,,0
12/30/2021,Thursday,90,8.49,1,,,,0
12/30/2021,Thursday,110,39.67,3,,,2136305452134267038,3
12/30/2021,Thursday,50,21.56,1,,,,0
12/30/2021,Thursday,80,23.28,1,,,,0
12/30/2021,Thursday,93,18.98,1,,,,0
12/30/2021,Thursday,111,13.88,3,,,,3
12/31/2021,Friday,2,14.97,1,,,2136405451056109771,3
12/31/2021,Friday,3,89.62,1,,,2136405451110459624,3
12/31/2021,Friday,5,40.86,3,,,2136405451119392491,3
12/31/2021,Friday,4,7.49,3,,,,0
12/31/2021,Friday,8,16.94,2,,,,0
12/31/2021,Friday,6,36.6,3,,,,3
12/31/2021,Friday,9,25.98,1,,,,3
12/31/2021,Friday,13,12.78,1,,,2136405451219134754,3
12/31/2021,Friday,10,50.01,3,,,,3
12/31/2021,Friday,12,7.49,3,,,,3
12/31/2021,Friday,14,23.13,3,,,,3
12/31/2021,Friday,15,18.38,3,,,,0
12/31/2021,Friday,16,52.78,1,,,,3
12/31/2021,Friday,17,25.31,3,,,2136405451322196996,3
12/31/2021,Friday,18,14.99,3,,,2136405451328171517,3
12/31/2021,Friday,21,29.54,1,,,,3
12/31/2021,Friday,22,37.22,3,,,2136405451348558312,3
12/31/2021,Friday,23,9.99,2,,,,0
12/31/2021,Friday,19,40.12,3,,,2136405451335022565,0
12/31/2021,Friday,24,7.99,2,,,,0
12/31/2021,Friday,20,9.99,3,,,,0
12/31/2021,Friday,26,18.24,3,,,,3
12/31/2021,Friday,28,27.48,3,,,2136405451421052581,3
12/31/2021,Friday,27,18.24,3,,,,3
12/31/2021,Friday,33,27.77,3,,,2136405451441427832,3
12/31/2021,Friday,31,43.53,3,,,,0
12/31/2021,Friday,36,23.77,2,,,,0
12/31/2021,Friday,37,15.99,1,,,2136405451456085943,3
12/31/2021,Friday,38,3.15,2,,,,0
12/31/2021,Friday,32,64.06,3,,,,3
12/31/2021,Friday,41,73.92,1,,,,3
12/31/2021,Friday,34,24.99,3,,,,3
12/31/2021,Friday,35,29.99,3,,,,3
12/31/2021,Friday,39,19.24,3,,,,3
12/31/2021,Friday,40,18.48,3,,,,0
12/31/2021,Friday,29,14.74,3,,,,3
12/31/2021,Friday,42,12.99,1,,,,3
12/31/2021,Friday,43,21.66,3,,,2136405451550023002,3
12/31/2021,Friday,44,21.88,3,,,2136405451553311985,3
12/31/2021,Friday,47,35.24,1,,,2136405451602177239,3
12/31/2021,Friday,49,27.54,3,,,2136405451611504760,3
12/31/2021,Friday,50,52.63,1,,,2136405451612443321,3
12/31/2021,Friday,51,27.99,1,,,2136405451615043953,3
12/31/2021,Friday,54,69.53,3,,,2136405451622116424,3
12/31/2021,Friday,52,22.38,3,,,,3
12/31/2021,Friday,48,30.24,3,,,,3
12/31/2021,Friday,55,14.99,1,,,2136405451635496729,3
12/31/2021,Friday,45,39.97,3,,,,0
12/31/2021,Friday,58,29.98,1,,,2136405451650065113,3
12/31/2021,Friday,60,26.12,3,,,2136405451651549559,3
12/31/2021,Friday,61,31.97,3,,,2136405451652363014,3
12/31/2021,Friday,63,18.24,1,,,2136405451655195884,3
12/31/2021,Friday,53,61.22,3,,,,0
12/31/2021,Friday,46,9.49,3,,,,3
12/31/2021,Friday,56,50.61,3,,,,3
12/31/2021,Friday,57,32.97,3,,,,3
12/31/2021,Friday,66,25.03,1,,,2136405451709281906,3
12/31/2021,Friday,67,30.83,1,,,2136405451709494751,3
12/31/2021,Friday,68,39.22,1,,,2136405451710157029,3
12/31/2021,Friday,71,26.47,1,,,2136405451716396707,3
12/31/2021,Friday,73,49.23,1,,,,3
12/31/2021,Friday,64,49.68,3,,,2136405451701146436,3
12/31/2021,Friday,74,29.54,1,,,,3
12/31/2021,Friday,75,15.99,1,,,2136405451721192541,3
12/31/2021,Friday,76,26.76,3,,,2136405451721267499,3
12/31/2021,Friday,78,31.73,1,,,2136405451723118339,3
12/31/2021,Friday,79,31.48,1,,,2136405451723561977,3
12/31/2021,Friday,62,31.37,3,,,,3
12/31/2021,Friday,80,69.66,3,,,,3
12/31/2021,Friday,59,58.08,3,,,,3
12/31/2021,Friday,81,24.99,1,,,,3
12/31/2021,Friday,65,48.55,3,,,,3
12/31/2021,Friday,85,25.73,3,,,2136405451733398052,3
12/31/2021,Friday,70,19.39,3,,,,0
12/31/2021,Friday,86,24.99,3,,,2136405451736009331,3
12/31/2021,Friday,69,20.98,3,,,,0
12/31/2021,Friday,72,37.09,3,,,,3
12/31/2021,Friday,84,5.29,3,,,,0
12/31/2021,Friday,89,22.13,2,,,,3
12/31/2021,Friday,92,35.11,1,,,2136405451748319503,3
12/31/2021,Friday,87,45.58,3,,,,3
12/31/2021,Friday,93,30.05,1,,,2136405451750199300,3
12/31/2021,Friday,88,17.68,3,,,2136405451736551475,0
12/31/2021,Friday,91,6.49,3,,,,0
12/31/2021,Friday,95,29.4,3,,,2136405451759183185,3
12/31/2021,Friday,82,29.96,3,,,,3
